latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
61.0466905,-69.6452756,-16.892,13.88694,265,2017,4.530,-57.952
61.0467033,-69.6451567,-16.813,13.88722,265,2017,4.609,-57.895
61.0467139,-69.6450303,-16.727,13.88750,265,2017,4.695,-57.885
61.0467258,-69.6449013,-16.671,13.88778,265,2017,4.751,-57.547
61.0467389,-69.6447708,-16.724,13.88806,265,2017,4.698,-57.718
61.0467533,-69.6446386,-16.806,13.88833,265,2017,4.616,-57.775
61.0467672,-69.6445029,-16.875,13.88861,265,2017,4.547,-57.693
61.0467818,-69.6443644,-16.787,13.88889,265,2017,4.634,-57.691
61.0467987,-69.6442270,-16.710,13.88917,265,2017,4.711,-57.554
61.0468147,-69.6440895,-16.665,13.88944,265,2017,4.756,-57.684
61.0468320,-69.6439531,-16.747,13.88972,265,2017,4.674,-57.547
61.0468517,-69.6438190,-16.805,13.89000,265,2017,4.616,-57.640
61.0468714,-69.6436848,-16.807,13.89028,265,2017,4.614,-57.378
61.0468889,-69.6435485,-16.739,13.89056,265,2017,4.682,-57.600
61.0469048,-69.6434093,-16.841,13.89083,265,2017,4.580,-57.385
61.0469210,-69.6432684,-16.720,13.89111,265,2017,4.701,-57.410
61.0469317,-69.6431247,-16.833,13.89139,265,2017,4.588,-57.605
61.0469366,-69.6429753,-16.702,13.89167,265,2017,4.719,-57.490
61.0469403,-69.6428264,-16.691,13.89194,265,2017,4.729,-57.249
61.0469415,-69.6426806,-16.563,13.89222,265,2017,4.857,-57.257
61.0469406,-69.6425369,-16.580,13.89250,265,2017,4.840,-57.319
61.0469419,-69.6423937,-16.600,13.89278,265,2017,4.820,-57.306
61.0469428,-69.6422534,-16.621,13.89306,265,2017,4.799,-57.165
61.0469415,-69.6421136,-16.611,13.89333,265,2017,4.809,-57.282
61.0469398,-69.6419733,-16.673,13.89361,265,2017,4.747,-57.213
61.0469359,-69.6418333,-16.556,13.89389,265,2017,4.864,-57.251
61.0469308,-69.6416924,-16.736,13.89417,265,2017,4.683,-57.208
61.0469268,-69.6415505,-16.610,13.89444,265,2017,4.809,-57.159
61.0469211,-69.6414114,-16.695,13.89472,265,2017,4.724,-57.291
61.0469132,-69.6412700,-16.752,13.89500,265,2017,4.667,-57.267
61.0469071,-69.6411279,-16.560,13.89528,265,2017,4.859,-57.148
61.0468998,-69.6409876,-16.694,13.89556,265,2017,4.725,-57.179
61.0468901,-69.6408485,-16.707,13.89583,265,2017,4.712,-57.102
61.0468799,-69.6407087,-16.735,13.89611,265,2017,4.683,-57.164
61.0468686,-69.6405684,-16.717,13.89639,265,2017,4.701,-57.074
61.0468574,-69.6404283,-16.830,13.89667,265,2017,4.588,-57.143
61.0468476,-69.6402890,-16.678,13.89694,265,2017,4.740,-57.288
61.0468387,-69.6401565,-16.674,13.89722,265,2017,4.744,-57.081
61.0468293,-69.6400388,-16.726,13.89750,265,2017,4.692,-57.183
61.0468191,-69.6399349,-16.836,13.89778,265,2017,4.582,-57.122
61.0468086,-69.6398468,-16.906,13.89806,265,2017,4.512,-57.035
61.0467998,-69.6397751,-16.896,13.89833,265,2017,4.521,-57.078
61.0467926,-69.6397168,-16.905,13.89861,265,2017,4.512,-57.035
61.0467856,-69.6396669,-16.852,13.89889,265,2017,4.565,-57.101
61.0467782,-69.6396229,-16.738,13.89917,265,2017,4.679,-57.050
61.0467713,-69.6395854,-16.849,13.89944,265,2017,4.568,-57.226
61.0467655,-69.6395539,-16.899,13.89972,265,2017,4.518,-57.101
61.0467598,-69.6395238,-16.941,13.90000,265,2017,4.476,-57.046
61.0467530,-69.6394930,-16.857,13.90028,265,2017,4.560,-56.979
61.0467457,-69.6394648,-16.838,13.90056,265,2017,4.579,-57.235
61.0467396,-69.6394405,-16.896,13.90083,265,2017,4.521,-57.048
61.0467342,-69.6394163,-16.929,13.90111,265,2017,4.488,-56.832
61.0467281,-69.6393915,-16.871,13.90139,265,2017,4.546,-56.866
61.0467213,-69.6393682,-16.882,13.90167,265,2017,4.535,-56.966
61.0467146,-69.6393472,-16.902,13.90194,265,2017,4.515,-57.004
61.0467090,-69.6393259,-16.915,13.90222,265,2017,4.502,-56.654
61.0467026,-69.6393022,-16.838,13.90250,265,2017,4.579,-56.800
61.0466957,-69.6392795,-16.835,13.90278,265,2017,4.582,-56.829
61.0466897,-69.6392595,-16.952,13.90306,265,2017,4.465,-56.712
61.0466843,-69.6392406,-16.958,13.90333,265,2017,4.459,-56.600
61.0466779,-69.6392194,-16.878,13.90361,265,2017,4.539,-56.695
61.0466714,-69.6391962,-16.839,13.90389,265,2017,4.578,-56.783
61.0466656,-69.6391755,-16.873,13.90417,265,2017,4.544,-56.636
61.0466608,-69.6391559,-16.937,13.90444,265,2017,4.480,-56.442
61.0466553,-69.6391352,-16.904,13.90472,265,2017,4.513,-56.817
61.0466499,-69.6391146,-16.883,13.90500,265,2017,4.534,-56.549
61.0466447,-69.6390950,-16.915,13.90528,265,2017,4.502,-56.262
61.0466389,-69.6390740,-16.888,13.90556,265,2017,4.529,-56.601
61.0466331,-69.6390525,-16.877,13.90583,265,2017,4.540,-56.447
61.0466277,-69.6390342,-16.961,13.90611,265,2017,4.456,-56.474
61.0466219,-69.6390141,-16.859,13.90639,265,2017,4.558,-56.295
61.0466152,-69.6389939,-16.901,13.90667,265,2017,4.516,-56.297
61.0466088,-69.6389762,-16.953,13.90694,265,2017,4.463,-56.554
61.0466024,-69.6389573,-16.872,13.90722,265,2017,4.544,-56.480
61.0465950,-69.6389374,-16.850,13.90750,265,2017,4.566,-56.450
61.0465873,-69.6389182,-16.841,13.90778,265,2017,4.575,-56.398
61.0465802,-69.6389019,-16.876,13.90806,265,2017,4.540,-56.467
61.0465728,-69.6388859,-16.935,13.90833,265,2017,4.481,-56.417
61.0465644,-69.6388690,-16.803,13.90861,265,2017,4.613,-56.611
61.0465561,-69.6388535,-16.857,13.90889,265,2017,4.559,-56.369
61.0465477,-69.6388382,-16.896,13.90917,265,2017,4.520,-56.331
61.0465388,-69.6388233,-16.900,13.90944,265,2017,4.516,-56.514
61.0465296,-69.6388087,-16.885,13.90972,265,2017,4.531,-56.614
61.0465206,-69.6387935,-16.875,13.91000,265,2017,4.541,-56.374
61.0465111,-69.6387777,-16.909,13.91028,265,2017,4.507,-56.540
61.0465019,-69.6387626,-16.869,13.91056,265,2017,4.547,-56.816
61.0464935,-69.6387481,-16.916,13.91083,265,2017,4.500,-56.535
61.0464850,-69.6387326,-16.168,13.91111,265,2017,5.248,-56.112
61.0464739,-69.6387162,-15.873,13.91139,265,2017,5.543,-54.379
61.0464686,-69.6387014,-15.891,13.91167,265,2017,5.525,-56.040
61.0464611,-69.6386844,-15.693,13.91194,265,2017,5.723,-56.168
61.0464654,-69.6386874,-17.477,13.91222,265,2017,3.939,-60.139
61.0464580,-69.6386754,-17.435,13.91250,265,2017,3.981,-59.920
61.0464513,-69.6386653,-17.735,13.91278,265,2017,3.681,-60.946
61.0464426,-69.6386535,-18.027,13.91306,265,2017,3.389,-61.550
61.0464149,-69.6385792,-24.216,13.91389,265,2017,-2.800,-72.822
61.0463987,-69.6385588,-24.026,13.91417,265,2017,-2.610,-71.418
61.0462203,-69.6383182,-27.044,13.91917,265,2017,-5.629,-77.157
61.0462121,-69.6383034,-26.772,13.91944,265,2017,-5.357,-76.978
61.0462025,-69.6382848,-26.999,13.91972,265,2017,-5.584,-77.332
61.0461927,-69.6382695,-26.697,13.92000,265,2017,-5.282,-76.870
61.0461728,-69.6382377,-26.903,13.92056,265,2017,-5.488,-77.253
61.0461638,-69.6382231,-25.753,13.92083,265,2017,-4.338,-75.429
61.0461542,-69.6382095,-26.444,13.92111,265,2017,-5.029,-77.417
61.0461441,-69.6381910,-25.949,13.92139,265,2017,-4.534,-76.507
61.0461350,-69.6381741,-26.453,13.92167,265,2017,-5.038,-77.147
61.0461237,-69.6381587,-26.312,13.92194,265,2017,-4.897,-76.445
61.0461168,-69.6381452,-26.349,13.92222,265,2017,-4.934,-76.711
61.0461050,-69.6381345,-25.066,13.92250,265,2017,-3.651,-74.620
61.0460941,-69.6381126,-25.314,13.92278,265,2017,-3.899,-74.882
61.0460849,-69.6380973,-25.540,13.92306,265,2017,-4.125,-75.588
61.0460745,-69.6380801,-26.619,13.92333,265,2017,-5.204,-77.373
61.0460549,-69.6382306,29.116,13.92361,265,2017,50.531,16.871
61.0459749,-69.6379034,-18.528,13.92722,265,2017,2.887,-69.230
61.0459733,-69.6379120,-17.114,13.92750,265,2017,4.301,-66.875
61.0459699,-69.6379099,-17.543,13.92778,265,2017,3.872,-68.251
61.0459657,-69.6379066,-17.347,13.92806,265,2017,4.067,-68.290
61.0459633,-69.6379045,-17.469,13.92833,265,2017,3.945,-68.751
61.0459605,-69.6379030,-17.374,13.92861,265,2017,4.040,-69.041
61.0459571,-69.6379002,-17.500,13.92889,265,2017,3.914,-68.510
61.0459546,-69.6378986,-17.454,13.92917,265,2017,3.960,-68.749
61.0459517,-69.6378977,-17.598,13.92944,265,2017,3.816,-68.913
61.0459458,-69.6378908,-17.611,13.92972,265,2017,3.803,-67.435
61.0459402,-69.6378832,-17.564,13.93000,265,2017,3.850,-68.639
61.0459352,-69.6378778,-17.500,13.93028,265,2017,3.914,-68.545
61.0459290,-69.6378699,-17.580,13.93056,265,2017,3.834,-68.399
61.0459259,-69.6378693,-17.514,13.93083,265,2017,3.900,-68.809
61.0459203,-69.6378615,-17.565,13.93111,265,2017,3.849,-68.341
61.0459167,-69.6378613,-17.590,13.93139,265,2017,3.824,-68.739
61.0459115,-69.6378561,-17.577,13.93167,265,2017,3.837,-67.899
61.0459084,-69.6378539,-17.587,13.93194,265,2017,3.827,-68.856
61.0459035,-69.6378498,-17.502,13.93222,265,2017,3.912,-68.140
61.0458993,-69.6378470,-17.596,13.93250,265,2017,3.818,-68.355
61.0458951,-69.6378432,-17.656,13.93278,265,2017,3.758,-68.394
61.0458898,-69.6378370,-17.594,13.93306,265,2017,3.820,-68.817
61.0458848,-69.6378313,-17.681,13.93333,265,2017,3.733,-68.538
61.0458820,-69.6378297,-17.610,13.93361,265,2017,3.804,-68.544
61.0458772,-69.6378232,-17.460,13.93389,265,2017,3.954,-68.254
61.0458736,-69.6378206,-17.651,13.93417,265,2017,3.763,-68.168
61.0458688,-69.6378182,-17.525,13.93444,265,2017,3.889,-68.435
61.0458625,-69.6378124,-17.495,13.93472,265,2017,3.919,-67.961
61.0458581,-69.6378110,-17.656,13.93500,265,2017,3.758,-68.317
61.0458547,-69.6378093,-17.567,13.93528,265,2017,3.847,-68.290
61.0458505,-69.6378073,-17.527,13.93556,265,2017,3.887,-68.471
61.0458460,-69.6378044,-17.646,13.93583,265,2017,3.768,-68.201
61.0458422,-69.6378026,-17.656,13.93611,265,2017,3.758,-68.195
61.0458382,-69.6377991,-17.540,13.93639,265,2017,3.874,-68.331
61.0458334,-69.6377941,-17.571,13.93667,265,2017,3.843,-68.389
61.0458294,-69.6377904,-17.478,13.93694,265,2017,3.936,-68.618
61.0458249,-69.6377862,-17.596,13.93722,265,2017,3.818,-67.757
61.0458204,-69.6377851,-17.574,13.93750,265,2017,3.840,-67.995
61.0458146,-69.6377815,-17.482,13.93778,265,2017,3.932,-67.818
61.0458103,-69.6377807,-17.550,13.93806,265,2017,3.864,-67.905
61.0458058,-69.6377792,-17.391,13.93833,265,2017,4.023,-67.008
61.0457983,-69.6377731,-17.432,13.93861,265,2017,3.982,-67.968
61.0457949,-69.6377713,-17.477,13.93889,265,2017,3.937,-68.014
61.0457913,-69.6377694,-17.469,13.93917,265,2017,3.945,-67.806
61.0457866,-69.6377650,-17.437,13.93944,265,2017,3.977,-67.883
61.0457830,-69.6377637,-17.588,13.93972,265,2017,3.826,-67.980
61.0457773,-69.6377582,-17.419,13.94000,265,2017,3.995,-67.541
61.0457712,-69.6377503,-17.484,13.94028,265,2017,3.930,-67.943
61.0457663,-69.6377473,-17.530,13.94056,265,2017,3.884,-67.844
61.0457593,-69.6377394,-17.451,13.94083,265,2017,3.963,-67.538
61.0457532,-69.6377350,-17.510,13.94111,265,2017,3.904,-67.609
61.0457468,-69.6377294,-17.483,13.94139,265,2017,3.931,-66.767
61.0457410,-69.6377209,-17.373,13.94167,265,2017,4.041,-67.639
61.0457335,-69.6377105,-17.382,13.94194,265,2017,4.032,-68.051
61.0457254,-69.6376988,-17.363,13.94222,265,2017,4.051,-66.584
61.0457186,-69.6376868,-17.266,13.94250,265,2017,4.148,-67.607
61.0457127,-69.6376714,-17.277,13.94278,265,2017,4.137,-66.159
61.0457089,-69.6376503,-17.210,13.94306,265,2017,4.204,-67.059
61.0457062,-69.6376290,-17.017,13.94333,265,2017,4.397,-66.993
61.0457059,-69.6376073,-17.041,13.94361,265,2017,4.373,-65.750
61.0457110,-69.6375842,-16.995,13.94389,265,2017,4.419,-66.494
61.0457199,-69.6375630,-17.017,13.94417,265,2017,4.397,-66.257
61.0457339,-69.6375503,-17.037,13.94444,265,2017,4.377,-66.578
61.0457500,-69.6375387,-16.930,13.94472,265,2017,4.484,-66.657
61.0457666,-69.6375288,-17.104,13.94500,265,2017,4.310,-67.381
61.0457820,-69.6375188,-17.114,13.94528,265,2017,4.300,-66.896
61.0457985,-69.6375095,-16.985,13.94556,265,2017,4.429,-65.863
61.0458143,-69.6375049,-16.803,13.94583,265,2017,4.611,-65.046
61.0467925,-69.6375359,-16.832,13.96556,265,2017,4.583,-48.738
61.0468012,-69.6375048,-16.838,13.96583,265,2017,4.577,-47.813
61.0468116,-69.6374763,-16.948,13.96611,265,2017,4.467,-48.733
61.0468239,-69.6374472,-17.379,13.96639,265,2017,4.036,-49.307
61.0468352,-69.6374161,-17.313,13.96667,265,2017,4.102,-48.297
61.0469387,-69.6371921,-11.924,13.96889,265,2017,9.491,-36.479
61.0469539,-69.6371697,-12.057,13.96917,265,2017,9.358,-37.284
61.0469694,-69.6371459,-12.165,13.96944,265,2017,9.250,-37.455
61.0469816,-69.6371206,-12.196,13.96972,265,2017,9.219,-37.700
61.0469955,-69.6370967,-12.080,13.97000,265,2017,9.335,-36.753
61.0470082,-69.6370738,-12.027,13.97028,265,2017,9.388,-36.414
61.0470241,-69.6370541,-12.097,13.97056,265,2017,9.318,-36.825
61.0470406,-69.6370389,-12.393,13.97083,265,2017,9.022,-37.854
61.0470573,-69.6370203,-12.219,13.97111,265,2017,9.196,-36.955
61.0470736,-69.6370046,-12.281,13.97139,265,2017,9.134,-37.157
61.0470921,-69.6369895,-12.317,13.97167,265,2017,9.098,-37.336
61.0471069,-69.6369727,-12.224,13.97194,265,2017,9.191,-37.000
61.0471255,-69.6369587,-12.267,13.97222,265,2017,9.149,-36.505
61.0471434,-69.6369438,-12.431,13.97250,265,2017,8.985,-37.223
61.0471605,-69.6369252,-12.229,13.97278,265,2017,9.187,-36.612
61.0471779,-69.6369098,-11.873,13.97306,265,2017,9.543,-36.029
61.0471959,-69.6368943,-12.465,13.97333,265,2017,8.951,-37.851
61.0478599,-69.6363951,-25.225,13.98389,265,2017,-3.809,-71.440
61.0478855,-69.6363964,-26.947,13.98417,265,2017,-5.531,-75.311
61.0479840,-69.6363364,-18.039,13.98556,265,2017,3.377,-56.013
61.0480000,-69.6363273,-17.996,13.98583,265,2017,3.420,-55.859
61.0480150,-69.6363211,-18.032,13.98611,265,2017,3.384,-55.520
61.0480286,-69.6363116,-17.915,13.98639,265,2017,3.501,-55.362
61.0480401,-69.6363032,-17.875,13.98667,265,2017,3.541,-55.323
61.0480511,-69.6362926,-17.861,13.98694,265,2017,3.555,-55.408
61.0480596,-69.6362824,-17.982,13.98722,265,2017,3.434,-55.731
61.0480663,-69.6362701,-17.952,13.98750,265,2017,3.464,-55.679
61.0480717,-69.6362575,-17.954,13.98778,265,2017,3.462,-55.389
61.0480769,-69.6362450,-17.971,13.98806,265,2017,3.445,-55.240
61.0480818,-69.6362319,-18.064,13.98833,265,2017,3.352,-55.677
61.0480877,-69.6362232,-18.015,13.98861,265,2017,3.401,-55.634
61.0480918,-69.6362135,-18.019,13.98889,265,2017,3.397,-56.247
61.0480973,-69.6362038,-18.076,13.98917,265,2017,3.340,-55.953
61.0481019,-69.6361964,-18.114,13.98944,265,2017,3.302,-55.904
61.0481066,-69.6361893,-18.134,13.98972,265,2017,3.282,-56.319
61.0481112,-69.6361817,-18.157,13.99000,265,2017,3.259,-56.722
61.0481162,-69.6361759,-18.157,13.99028,265,2017,3.259,-56.133
61.0481210,-69.6361699,-18.266,13.99056,265,2017,3.150,-56.881
61.0481254,-69.6361656,-18.145,13.99083,265,2017,3.271,-55.911
61.0481309,-69.6361613,-18.229,13.99111,265,2017,3.187,-56.121
61.0481358,-69.6361583,-18.147,13.99139,265,2017,3.269,-56.496
61.0481399,-69.6361574,-18.304,13.99167,265,2017,3.112,-56.791
61.0481443,-69.6361585,-18.234,13.99194,265,2017,3.182,-56.325
61.0481479,-69.6361635,-18.212,13.99222,265,2017,3.204,-56.798
61.0481515,-69.6361715,-18.296,13.99250,265,2017,3.120,-57.513
61.0481551,-69.6361811,-18.207,13.99278,265,2017,3.209,-56.498
61.0481564,-69.6361935,-18.275,13.99306,265,2017,3.141,-56.322
61.0481573,-69.6362081,-18.247,13.99333,265,2017,3.169,-56.813
61.0481576,-69.6362207,-18.189,13.99361,265,2017,3.227,-56.679
61.0481581,-69.6362366,-18.234,13.99389,265,2017,3.183,-56.219
61.0481580,-69.6362514,-18.209,13.99417,265,2017,3.208,-56.567
61.0481564,-69.6362664,-18.190,13.99444,265,2017,3.227,-56.592
61.0481547,-69.6362816,-18.142,13.99472,265,2017,3.275,-56.075
61.0481527,-69.6362978,-18.161,13.99500,265,2017,3.256,-57.177
61.0481492,-69.6363152,-18.214,13.99528,265,2017,3.203,-56.198
61.0481460,-69.6363279,-17.986,13.99556,265,2017,3.431,-57.044
61.0481420,-69.6363448,-18.088,13.99583,265,2017,3.329,-56.840
61.0481381,-69.6363605,-18.058,13.99611,265,2017,3.359,-56.190
61.0481348,-69.6363773,-18.110,13.99639,265,2017,3.307,-56.842
61.0481327,-69.6363939,-18.058,13.99667,265,2017,3.359,-56.913
61.0481323,-69.6364080,-18.117,13.99694,265,2017,3.300,-56.847
61.0481319,-69.6364254,-17.994,13.99722,265,2017,3.423,-56.666
61.0481309,-69.6364382,-18.057,13.99750,265,2017,3.360,-57.257
61.0481322,-69.6364531,-18.162,13.99778,265,2017,3.255,-56.843
61.0481325,-69.6364678,-18.011,13.99806,265,2017,3.406,-56.644
61.0481320,-69.6364856,-18.102,13.99833,265,2017,3.315,-57.111
61.0481313,-69.6365026,-18.149,13.99861,265,2017,3.268,-57.657
61.0481304,-69.6365184,-18.124,13.99889,265,2017,3.293,-56.658
61.0481295,-69.6365349,-18.052,13.99917,265,2017,3.365,-57.421
61.0481278,-69.6365512,-18.015,13.99944,265,2017,3.402,-57.234
61.0481274,-69.6365689,-18.141,13.99972,265,2017,3.276,-57.011
61.0481279,-69.6365858,-18.060,14.00000,265,2017,3.357,-56.770
61.0481279,-69.6366006,-18.025,14.00028,265,2017,3.392,-56.896
61.0481286,-69.6366185,-18.056,14.00056,265,2017,3.361,-57.175
61.0481292,-69.6366338,-18.028,14.00083,265,2017,3.389,-56.745
61.0481286,-69.6366521,-18.029,14.00111,265,2017,3.388,-56.919
61.0481287,-69.6366692,-18.032,14.00139,265,2017,3.385,-57.253
61.0481281,-69.6366868,-18.019,14.00167,265,2017,3.398,-56.965
61.0481270,-69.6367016,-17.954,14.00194,265,2017,3.463,-57.355
61.0481257,-69.6367182,-17.996,14.00222,265,2017,3.421,-56.950
61.0481241,-69.6367358,-18.116,14.00250,265,2017,3.301,-57.728
61.0481226,-69.6367516,-18.018,14.00278,265,2017,3.399,-56.786
61.0481211,-69.6367693,-17.881,14.00306,265,2017,3.536,-57.528
61.0481204,-69.6367864,-18.018,14.00333,265,2017,3.399,-56.782
61.0481191,-69.6368027,-17.954,14.00361,265,2017,3.463,-56.758
61.0481203,-69.6368191,-17.900,14.00389,265,2017,3.517,-56.255
61.0481221,-69.6368346,-17.927,14.00417,265,2017,3.490,-56.887
61.0481250,-69.6368489,-17.832,14.00444,265,2017,3.585,-57.093
61.0481281,-69.6368635,-17.805,14.00472,265,2017,3.612,-56.651
61.0481500,-69.6369189,-19.665,14.00556,265,2017,1.752,-60.333
61.0481333,-69.6369350,-18.349,14.00583,265,2017,3.068,-48.546
61.0481539,-69.6369522,-19.119,14.00611,265,2017,2.298,-60.099
61.0481551,-69.6369707,-19.154,14.00639,265,2017,2.263,-60.389
61.0481546,-69.6369922,-19.346,14.00667,265,2017,2.071,-60.315
61.0481545,-69.6370159,-19.577,14.00694,265,2017,1.840,-60.882
61.0481524,-69.6370397,-19.843,14.00722,265,2017,1.574,-61.712
61.0481553,-69.6370632,-19.749,14.00750,265,2017,1.668,-61.145
61.0481557,-69.6370857,-19.637,14.00778,265,2017,1.780,-60.706
61.0481656,-69.6371234,-19.271,14.00806,265,2017,2.146,0.000
61.0481686,-69.6371463,-19.294,14.00833,265,2017,2.123,0.000
61.0481753,-69.6371688,-19.504,14.00861,265,2017,1.913,0.000
61.0481805,-69.6371955,-19.139,14.00889,265,2017,2.278,-50.635
61.0481816,-69.6372119,-19.739,14.00917,265,2017,1.678,-52.907
61.0481627,-69.6372859,-17.747,14.01028,265,2017,3.670,-45.318
61.0484833,-69.6393834,-15.928,14.02694,265,2017,5.492,-43.173
61.0484704,-69.6393885,-15.596,14.02722,265,2017,5.824,-43.110
61.0484554,-69.6393825,-16.081,14.02750,265,2017,5.339,-44.638
61.0484438,-69.6393734,-15.580,14.02778,265,2017,5.840,-43.933
61.0484273,-69.6393552,-15.736,14.02806,265,2017,5.684,-45.557
61.0484132,-69.6393281,-15.792,14.02833,265,2017,5.628,-46.656
61.0483998,-69.6392950,-15.823,14.02861,265,2017,5.597,-47.456
61.0483876,-69.6392635,-15.791,14.02889,265,2017,5.629,-47.382
61.0483778,-69.6392319,-15.611,14.02917,265,2017,5.809,-46.390
61.0483661,-69.6391987,-15.462,14.02944,265,2017,5.957,-46.385
61.0482777,-69.6389532,-17.448,14.03139,265,2017,3.971,-50.336
61.0482666,-69.6389158,-17.491,14.03167,265,2017,3.928,-50.188
61.0482598,-69.6388793,-16.860,14.03194,265,2017,4.559,-48.750
61.0482489,-69.6388439,-16.475,14.03222,265,2017,4.944,-48.206
61.0482381,-69.6388088,-16.664,14.03250,265,2017,4.755,-48.342
61.0482264,-69.6387756,-16.561,14.03278,265,2017,4.858,-48.046
61.0482146,-69.6387427,-16.520,14.03306,265,2017,4.899,-48.147
61.0482031,-69.6387105,-16.465,14.03333,265,2017,4.954,-48.095
61.0481908,-69.6386761,-16.726,14.03361,265,2017,4.693,-48.859
61.0481797,-69.6386414,-16.450,14.03389,265,2017,4.969,-48.352
61.0481678,-69.6386023,-16.448,14.03417,265,2017,4.971,-48.540
61.0481561,-69.6385617,-16.560,14.03444,265,2017,4.859,-48.510
61.0481449,-69.6385246,-16.584,14.03472,265,2017,4.835,-48.526
61.0481337,-69.6384913,-16.617,14.03500,265,2017,4.801,-48.543
61.0481235,-69.6384566,-16.561,14.03528,265,2017,4.857,-48.672
61.0481121,-69.6384219,-16.261,14.03556,265,2017,5.157,-48.488
61.0480984,-69.6383845,-16.515,14.03583,265,2017,4.903,-48.449
61.0480861,-69.6383488,-16.332,14.03611,265,2017,5.086,-48.404
61.0480730,-69.6383133,-16.531,14.03639,265,2017,4.887,-48.634
61.0480377,-69.6382143,-16.418,14.03722,265,2017,5.000,-48.615
61.0480250,-69.6381768,-16.490,14.03750,265,2017,4.928,-48.657
61.0479771,-69.6380455,-17.396,14.03861,265,2017,4.022,-50.069
61.0479544,-69.6380079,-16.182,14.03889,265,2017,5.236,-45.348
61.0479512,-69.6379728,-17.062,14.03917,265,2017,4.356,-48.890
61.0478919,-69.6378064,-17.057,14.04056,265,2017,4.360,-49.431
61.0478786,-69.6377703,-17.169,14.04083,265,2017,4.248,-49.188
61.0478657,-69.6377362,-17.131,14.04111,265,2017,4.286,-49.207
61.0478540,-69.6377027,-17.142,14.04139,265,2017,4.275,-49.137
61.0478424,-69.6376684,-17.167,14.04167,265,2017,4.250,-49.260
61.0478305,-69.6376327,-17.118,14.04194,265,2017,4.299,-49.578
61.0478177,-69.6375983,-17.100,14.04222,265,2017,4.317,-49.095
61.0478039,-69.6375665,-17.177,14.04250,265,2017,4.240,-49.404
61.0477906,-69.6375354,-17.181,14.04278,265,2017,4.236,-49.533
61.0477790,-69.6375010,-17.214,14.04306,265,2017,4.203,-49.575
61.0477687,-69.6374646,-17.082,14.04333,265,2017,4.335,-49.710
